"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","06 Nov 2018","36","109.11","108.84","0.59","-1.09","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","37","112.40","111.69","0.59","-0.64","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","38","122.35","121.40","0.59","-0.40","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","39","128.87","127.40","0.69","0.01","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","40","128.36","126.87","0.48","0.25","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","41","122.59","121.25","0.44","0.13","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","42","117.48","116.18","0.69","-0.16","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","43","117.03","115.94","0.44","-0.12","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","44","109.71","108.80","0.43","-0.29","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","45","107.27","106.07","0.45","-0.01","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","46","107.06","106.02","0.44","-0.17","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","47","107.21","106.02","0.46","-0.04","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","06 Nov 2018","48","107.26","105.98","0.43","0.08","0.00","0.20","0.3016","0.0037","0.2617"
"WEP","07 Nov 2018","1","101.94","100.92","0.20","0.08","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","2","101.99","100.91","0.04","0.30","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","3","97.09","96.42","0.34","-0.41","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","4","100.20","99.81","0.33","-0.68","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","5","97.55","96.41","0.35","0.05","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","6","96.75","95.69","0.34","-0.02","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","7","101.39","100.88","0.34","-0.57","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","8","101.40","100.89","0.04","-0.27","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","9","101.80","100.84","0.04","0.18","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","10","100.74","99.78","0.02","0.20","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","11","101.40","100.54","0.04","0.08","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","12","101.28","99.80","0.59","0.14","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","13","101.29","100.90","0.47","-0.82","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","14","101.97","101.73","0.65","-1.15","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","15","102.07","101.08","0.86","-0.61","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","16","107.10","106.06","1.18","-0.88","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","17","115.47","115.34","0.70","-1.32","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","18","127.10","127.04","0.68","-1.36","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","19","130.40","130.30","0.59","-1.23","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","20","131.81","131.22","0.43","-0.58","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","21","128.79","128.14","0.39","-0.48","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","22","128.33","128.12","0.35","-0.88","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","23","128.00","128.12","0.35","-1.21","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","24","126.80","126.96","0.34","-1.24","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","25","126.11","126.00","0.34","-0.97","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","26","126.18","126.01","0.34","-0.91","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","27","127.14","127.01","0.33","-0.94","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","28","128.42","128.18","0.32","-0.82","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","29","128.56","128.21","0.34","-0.73","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","30","127.13","127.11","0.34","-1.06","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","31","126.74","126.98","0.33","-1.31","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","32","126.69","127.11","0.33","-1.49","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","33","126.80","127.11","0.36","-1.41","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","34","126.55","126.97","0.51","-1.67","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","35","124.80","125.40","0.57","-1.91","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","36","118.33","118.62","0.73","-1.76","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","37","114.79","114.87","0.63","-1.45","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","38","115.21","115.37","0.63","-1.53","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","39","119.87","119.88","0.73","-1.48","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","40","124.69","124.91","0.59","-1.55","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","41","123.72","124.16","0.59","-1.77","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","42","127.07","127.76","0.56","-1.99","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","43","125.95","125.99","0.60","-1.38","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","44","114.60","114.25","0.55","-0.94","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","45","110.55","109.49","0.59","-0.27","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","46","104.65","103.77","0.42","-0.28","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","47","103.89","102.63","0.42","0.10","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","07 Nov 2018","48","101.76","100.93","0.41","-0.32","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","08 Nov 2018","1","106.79","106.22","0.35","-0.52","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","2","107.19","106.21","0.32","-0.08","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","3","106.40","105.67","0.31","-0.32","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","4","104.22","103.38","0.31","-0.21","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","5","103.35","102.58","0.32","-0.29","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","6","102.14","101.46","0.32","-0.38","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","7","101.37","100.86","0.31","-0.54","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","8","101.47","100.76","0.28","-0.30","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","9","101.38","100.77","0.28","-0.41","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","10","101.45","100.88","0.27","-0.44","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","11","101.74","100.85","0.32","-0.17","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","12","103.37","102.53","0.39","-0.29","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","13","104.24","103.71","0.41","-0.62","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","14","105.87","105.64","0.41","-0.91","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","15","103.92","104.12","0.49","-1.42","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","16","110.06","110.01","0.48","-1.17","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","17","121.39","121.22","0.46","-1.03","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","18","127.10","127.05","0.45","-1.14","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","19","128.25","128.20","0.42","-1.11","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","20","127.79","127.76","0.39","-1.09","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","21","128.10","128.15","0.35","-1.14","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","22","130.22","130.21","0.36","-1.08","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","23","130.05","130.20","0.35","-1.24","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","24","127.54","127.77","0.30","-1.27","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","25","127.06","127.41","0.30","-1.38","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","26","127.28","127.58","0.30","-1.34","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","27","127.61","128.22","0.30","-1.65","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","28","129.99","130.26","0.34","-1.35","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","29","131.98","132.51","0.37","-1.64","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","30","129.45","129.77","0.33","-1.39","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","31","127.74","128.15","0.30","-1.45","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","32","127.22","128.15","0.30","-1.97","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","33","127.36","128.15","0.32","-1.85","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","34","129.74","130.14","0.37","-1.51","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","35","126.03","126.97","0.38","-2.06","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","36","114.04","114.71","0.42","-1.83","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","37","118.93","118.87","0.34","-1.01","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","38","121.37","121.69","0.33","-1.38","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","39","122.26","122.22","0.33","-1.03","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","40","126.88","127.05","0.40","-1.31","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","41","125.16","124.98","0.36","-0.91","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","42","126.77","126.91","0.41","-1.29","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","43","123.76","123.82","0.40","-1.20","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","44","126.59","127.08","0.43","-1.65","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","45","127.54","127.18","0.46","-0.84","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","46","121.46","121.30","0.41","-0.99","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","47","115.09","114.85","0.42","-0.91","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","08 Nov 2018","48","107.64","107.84","0.32","-1.26","0.00","0.20","0.3016","0.0033","0.2327"
"WEP","09 Nov 2018","1","114.21","114.37","0.19","-1.09","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","2","109.74","109.01","0.28","-0.28","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","3","108.13","107.23","0.27","-0.11","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","4","103.93","103.54","0.25","-0.60","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","5","103.76","103.27","0.28","-0.52","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","6","103.30","102.93","0.27","-0.63","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","7","102.61","102.35","0.25","-0.73","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","8","102.36","102.16","0.25","-0.79","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","9","102.56","102.20","0.25","-0.63","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","10","102.92","102.54","0.17","-0.53","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","11","103.23","102.59","0.27","-0.37","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","12","103.90","103.39","0.20","-0.43","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","13","107.51","107.17","0.43","-0.83","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","14","109.29","108.97","0.43","-0.85","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","15","107.16","107.16","0.36","-1.10","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","16","113.97","114.17","0.37","-1.31","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","17","125.90","126.42","0.45","-1.71","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","18","128.56","128.12","0.48","-0.78","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","19","129.78","128.97","0.47","-0.40","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","20","128.88","127.99","0.37","-0.22","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","21","130.91","129.98","0.39","-0.20","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","22","130.79","130.21","0.37","-0.53","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","23","128.64","128.17","0.33","-0.60","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","24","127.68","127.12","0.30","-0.48","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","25","125.88","125.21","0.28","-0.35","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","26","126.32","125.57","0.28","-0.27","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","27","126.37","125.65","0.28","-0.30","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","28","126.13","125.60","0.28","-0.49","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","29","126.84","126.65","0.35","-0.90","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","30","137.65","137.61","0.48","-1.18","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","31","136.67","135.56","0.44","-0.06","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","32","126.29","125.51","0.34","-0.30","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","33","120.70","120.04","0.35","-0.43","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","34","118.26","117.98","0.37","-0.83","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","35","113.97","113.80","0.45","-1.02","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","36","109.87","109.08","0.64","-0.59","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","37","110.46","108.92","1.12","-0.32","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","38","110.15","108.94","1.11","-0.64","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","39","112.62","111.43","0.64","-0.18","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","40","112.65","111.91","0.53","-0.53","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","41","110.73","110.06","0.49","-0.56","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","42","119.45","118.77","0.60","-0.66","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","43","115.27","114.27","0.61","-0.35","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","44","110.27","109.28","0.52","-0.27","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","45","108.34","107.09","0.43","0.08","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","46","104.77","103.46","0.33","0.24","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","47","103.53","101.90","0.34","0.55","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","09 Nov 2018","48","102.24","100.92","0.21","0.37","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","10 Nov 2018","1","102.86","102.07","0.19","-0.15","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","2","101.84","101.05","0.02","0.02","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","3","101.77","100.72","0.17","0.12","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","4","100.83","99.44","0.17","0.47","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","5","98.23","96.97","0.29","0.22","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","6","96.89","95.83","0.23","0.07","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","7","100.19","99.41","0.23","-0.21","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","8","100.37","99.11","0.17","0.34","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","9","99.83","98.84","0.17","0.06","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","10","99.78","98.85","0.17","0.00","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","11","100.29","99.42","0.02","0.09","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","12","101.38","100.58","0.17","-0.13","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","13","104.97","103.69","0.48","0.04","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","14","105.82","105.02","0.47","-0.43","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","15","106.51","105.83","0.50","-0.57","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","16","106.66","106.00","0.50","-0.60","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","17","111.47","110.65","0.49","-0.43","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","18","110.22","109.37","0.50","-0.41","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","19","112.09","111.10","0.37","-0.14","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","20","112.30","111.09","0.29","0.17","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","21","111.92","111.10","0.20","-0.14","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","22","113.92","113.36","0.16","-0.35","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","23","113.39","113.39","0.16","-0.91","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","24","111.09","111.10","0.11","-0.88","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","25","109.20","109.10","0.07","-0.73","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","26","109.14","109.08","0.10","-0.79","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","27","106.74","106.02","0.06","-0.09","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","28","106.05","106.02","0.19","-0.92","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","29","111.06","111.03","0.19","-0.92","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","30","109.20","109.00","0.19","-0.74","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","31","108.93","108.80","0.18","-0.81","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","32","108.57","108.64","0.19","-1.01","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","33","108.71","108.46","0.19","-0.69","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","34","107.10","107.00","0.20","-0.85","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","35","106.98","106.44","0.22","-0.44","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","36","108.15","106.74","1.16","-0.51","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","37","106.95","105.96","0.55","-0.31","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","38","106.74","106.22","0.31","-0.55","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","39","106.65","106.02","0.31","-0.44","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","40","108.16","107.49","0.22","-0.30","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","41","106.34","106.02","0.22","-0.66","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","42","128.04","128.10","0.34","-1.16","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","43","120.80","120.29","0.29","-0.53","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","44","109.23","109.05","0.21","-0.79","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","45","108.63","108.13","0.22","-0.48","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","46","106.99","106.46","0.21","-0.44","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","47","106.81","105.97","0.22","-0.13","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","10 Nov 2018","48","106.25","105.23","0.21","0.06","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","11 Nov 2018","1","103.45","102.81","0.04","-0.17","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","2","103.06","102.23","0.02","0.04","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","3","103.19","101.93","0.02","0.47","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","4","102.26","101.18","0.17","0.14","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","5","102.05","100.71","0.24","0.34","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","6","101.87","100.70","0.18","0.22","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","7","99.48","98.71","0.17","-0.17","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","8","99.61","98.71","0.17","-0.04","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","9","99.17","98.21","0.17","0.03","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","10","99.09","98.21","0.17","-0.05","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","11","99.52","98.72","0.23","-0.20","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","12","101.72","100.56","0.40","0.00","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","13","101.52","100.72","0.49","-0.45","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","14","101.27","101.08","0.25","-0.83","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","15","101.99","101.43","0.52","-0.73","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","16","101.87","100.85","0.52","-0.27","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","17","104.78","104.53","0.51","-1.03","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","18","106.56","105.93","0.50","-0.64","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","19","106.52","106.69","0.33","-1.26","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","20","107.51","106.72","0.23","-0.21","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","21","107.28","106.71","0.22","-0.42","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","22","105.92","105.96","0.20","-1.01","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","23","107.19","106.63","0.20","-0.40","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","24","106.39","105.99","0.06","-0.43","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","25","105.98","106.02","0.27","-1.08","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","26","105.91","106.02","0.20","-1.07","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","27","106.09","105.96","0.06","-0.70","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","28","106.60","105.97","0.20","-0.34","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","29","106.80","106.72","0.20","-0.88","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","30","106.91","105.97","0.08","0.09","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","31","106.56","105.97","0.08","-0.26","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","32","105.26","104.57","0.06","-0.14","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","33","103.72","103.23","0.06","-0.34","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","34","103.02","102.29","0.22","-0.26","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","35","102.27","101.30","0.23","-0.03","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","36","101.97","100.89","0.50","-0.19","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","37","102.04","100.89","0.33","0.05","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","38","102.12","101.48","0.32","-0.45","0.00","0.20","0.3016","0.0037","0.2621"
